addr_state,issue_d,gdp,gdp_LSFT
CO,01/15/12,52841.71204,135.7531071
CO,02/15/12,52826.20006,134.3741524
CO,03/15/12,53038.73359,125.1823475
CO,04/15/12,53251.26712,120.1246496
CO,05/15/12,53463.80065,118.9237737
CO,06/15/12,53505.15511,115.6591688
CO,07/15/12,53546.50958,110.4702002
CO,08/15/12,53587.86404,103.9452846
CO,09/15/12,53721.29006,99.70816549
CO,10/15/12,53854.71607,99.30788918
CO,11/15/12,53988.14209,103.0364884
CO,12/15/12,54076.54114,109.7015893
CO,01/15/13,54164.94019,112.0700159
CO,02/15/13,54253.33924,109.570829
CO,03/15/13,54281.77054,99.65612967
CO,04/15/13,54310.20184,90.85545247
CO,05/15/13,54338.63314,84.18034813
CO,06/15/13,54545.66613,86.53033516
CO,07/15/13,54752.69912,91.35182593
CO,08/15/13,54959.73211,97.73449923
CO,09/15/13,55154.815,104.3740738
CO,10/15/13,55349.89789,113.9671018
CO,11/15/13,55544.98078,126.1748087
CO,12/15/13,55664.21757,138.1580002
CO,01/15/14,55783.45435,148.262832
CO,02/15/14,55902.69114,156.3198664
CO,03/15/14,56177.88873,167.3012302
CO,04/15/14,56453.08631,177.8741055
CO,05/15/14,56728.2839,186.6826339
CO,06/15/14,56978.54987,191.5490352
CO,07/15/14,57228.81583,198.1237329
CO,08/15/14,57479.0818,206.1691837
CO,09/15/14,57600.29901,211.1934889
CO,10/15/14,57721.51622,213.2085446
CO,11/15/14,57842.73343,212.6202062
CO,12/15/14,57655.58204,199.6683313
CO,01/15/15,57468.43064,173.5359501
CO,02/15/15,57281.27925,135.9065143
CO,03/15/15,57492.70929,101.6035228
CO,04/15/15,57704.13933,76.11891165
CO,05/15/15,57915.56937,59.80305159
CO,06/15/15,57845.33559,43.72069368
CO,07/15/15,57775.10182,28.81090434
CO,08/15/15,57704.86804,16.83467044
CO,09/15/15,57764.23682,13.82559181
CO,10/15/15,57823.60561,15.8691406
CO,11/15/15,57882.97439,23.30514297
CO,12/15/15,57942.34317,36.47342544
CO,01/15/16,58001.71196,43.85348412
CO,02/15/16,58061.08074,44.09081181
CO,03/15/16,58120.44952,35.83090242
CO,04/15/16,58179.81831,33.04930484
CT,05/15/06,62504.27,
CT,06/15/06,62604.41127,
CT,07/15/06,62704.55075,
CT,08/15/06,62804.69,
CT,09/15/06,63097.86921,
CT,10/15/06,63391.04819,
CT,11/15/06,63684.23,
CT,12/15/06,64523.4096,
CT,01/15/07,65362.59205,
CT,02/15/07,66201.77449,
CT,03/15/07,66265.12971,
CT,04/15/07,66328.48494,
CT,05/15/07,66391.84016,395.8305182
CT,06/15/07,66628.99049,403.7401108
CT,07/15/07,66866.14081,400.6560749
CT,08/15/07,67103.29114,385.825604
CT,09/15/07,67113.84077,351.0255387
CT,10/15/07,67124.39039,304.1727261
CT,11/15/07,67134.94002,246.8200752
CT,12/15/07,66893.58172,172.2158373
CT,01/15/08,66652.22341,104.2971637
CT,02/15/08,66410.86511,49.00109165
CT,03/15/08,66302.9636,16.66433269
CT,04/15/08,66195.06209,-17.34886379
CT,05/15/08,66087.16058,-52.09752637
CT,06/15/08,65922.70171,-88.50521269
CT,07/15/08,65758.24285,-118.6357693
CT,08/15/08,65593.78398,-140.2825531
CT,09/15/08,64758.57803,-173.3514609
CT,10/15/08,63923.37208,-220.6658366
CT,11/15/08,63088.16613,-277.5786721
CT,12/15/08,63199.07201,-308.2524585
CT,01/15/09,63309.9779,-322.9273698
CT,02/15/09,63420.88378,-323.5389243
CT,03/15/09,63391.64053,-316.6429403
CT,04/15/09,63362.39727,-298.2719318
CT,05/15/09,63333.15402,-268.8580866
CT,06/15/09,63351.45617,-227.2661624
CT,07/15/09,63369.75833,-176.3648685
CT,08/15/09,63388.06048,-117.1583864
CT,09/15/09,63503.71275,-47.44155313
CT,10/15/09,63619.36502,5.448594396
CT,11/15/09,63735.01729,36.28756049
CT,12/15/09,63565.26599,30.44194055
CT,01/15/10,63395.51468,20.64430654
CT,02/15/10,63225.76338,8.436731648
CT,03/15/10,63653.36479,15.05423445
CT,04/15/10,64080.96619,33.36637813
CT,05/15/10,64508.5676,60.8630272
CT,06/15/10,64641.15956,85.30846022
CT,07/15/10,64773.75153,107.6421423
CT,08/15/10,64906.34349,127.2361075
CT,09/15/10,64885.26491,138.3963276
CT,10/15/10,64864.18632,145.0834155
CT,11/15/10,64843.10774,148.0486398
CT,12/15/10,64735.34411,145.1855202
CT,01/15/11,64627.58049,126.7445563
CT,02/15/11,64519.81686,92.38515593
CT,03/15/11,64765.32368,53.41300632
CT,04/15/11,65010.8305,30.52157368
CT,05/15/11,65256.33732,24.71137736
CT,06/15/11,65037.6903,21.68116247
CT,07/15/11,64819.04327,13.63522692
CT,08/15/11,64600.39625,2.503455989
CT,09/15/11,64549.84145,-4.242764396
CT,10/15/11,64499.28666,-11.50753841
CT,11/15/11,64448.73186,-19.12890956
CT,12/15/11,64979.90231,-7.76716478
CT,01/15/12,65511.07275,16.20931989
CT,02/15/12,66042.2432,49.28991841
CT,03/15/12,66072.46557,71.44923176
CT,04/15/12,66102.68795,95.51642044
CT,05/15/12,66132.91032,122.6743657
CT,06/15/12,66181.14611,154.699798
CT,07/15/12,66229.3819,174.8245535
CT,08/15/12,66277.61769,181.5822427
CT,09/15/12,66436.44155,177.1522374
CT,10/15/12,66595.2654,165.9256068
CT,11/15/12,66754.08926,146.7519195
CT,12/15/12,66743.70307,112.9023896
CT,01/15/13,66733.31687,86.53035835
CT,02/15/13,66722.93068,70.61141159
CT,03/15/13,66728.02014,68.63132187
CT,04/15/13,66733.10961,64.21341055
CT,05/15/13,66738.19907,57.49577055
CT,06/15/13,67048.3482,58.67340665
CT,07/15/13,67358.49734,66.9010839
CT,08/15/13,67668.64647,80.73971764
CT,09/15/13,67893.47847,95.93757093
CT,10/15/13,68118.31048,115.7777226
CT,11/15/13,68343.14248,139.8974897
CT,12/15/13,68409.15885,162.6985105
CT,01/15/14,68475.17522,178.1826373
CT,02/15/14,68541.19159,185.9300755
CT,03/15/14,68921.84556,195.8936992
CT,04/15/14,69302.49954,206.5201538
CT,05/15/14,69683.15351,215.7458981
CT,06/15/14,69863.96866,214.9192974
CT,07/15/14,70044.78381,214.8078902
CT,08/15/14,70225.59896,216.1223031
CT,09/15/14,70303.91781,216.1941633
CT,10/15/14,70382.23667,213.0158357
CT,11/15/14,70460.55552,207.3923375
CT,12/15/14,70655.07309,203.9594129
CT,01/15/15,70849.59067,196.7753315
CT,02/15/15,71044.10824,185.1340423
CT,03/15/15,71469.28161,175.9335322
CT,04/15/15,71894.45498,179.3018572
CT,05/15/15,72319.62835,194.9944056
CT,06/15/15,72203.34433,204.9163214
CT,07/15/15,72087.0603,204.1119242
CT,08/15/15,71970.77628,194.2136276
CT,09/15/15,72185.75681,187.7746538
CT,10/15/15,72400.73734,180.6651156
CT,11/15/15,72615.71787,172.1341251
CT,12/15/15,72830.6984,161.4307935
CT,01/15/16,73045.67893,152.273414
CT,02/15/16,73260.65946,144.5495532
CT,03/15/16,73475.63999,138.146777
CT,04/15/16,73690.62052,141.8240283
DE,05/15/06,65911.54,
DE,06/15/06,65696.43284,
DE,07/15/06,65481.32771,
DE,08/15/06,65266.22,
DE,09/15/06,64867.80103,
DE,10/15/06,64469.37948,
DE,11/15/06,64070.96,
DE,12/15/06,64321.77572,
DE,01/15/07,64572.59349,
DE,02/15/07,64823.41127,
DE,03/15/07,65511.5424,
DE,04/15/07,66199.67354,
DE,05/15/07,66887.80467,35.31983332
DE,06/15/07,66335.18346,97.47041562
DE,07/15/07,65782.56225,130.8017194
DE,08/15/07,65229.94104,137.1682285
DE,09/15/07,64725.26817,120.0051414
DE,10/15/07,64220.5953,73.85285859
DE,11/15/07,63715.92243,-0.704821465
DE,12/15/07,63457.33877,-94.97126916
DE,01/15/08,63198.7551,-184.7440818
DE,02/15/08,62940.17144,-267.2243499
DE,03/15/08,62677.32004,-339.7538593
DE,04/15/08,62414.46865,-382.6905071
DE,05/15/08,62151.61725,-390.8091147
DE,06/15/08,61797.04678,-361.9082092
DE,07/15/08,61442.4763,-337.9799052
DE,08/15/08,61087.90583,-320.112393
DE,09/15/08,60636.11304,-312.5989951
DE,10/15/08,60184.32025,-314.1495468
DE,11/15/08,59732.52746,-325.054598
DE,12/15/08,60775.78256,-296.3174055
DE,01/15/09,61819.03765,-226.9780988
DE,02/15/09,62862.29275,-124.1896381
DE,03/15/09,62977.37897,-25.70395736
DE,04/15/09,63092.46519,66.26166841
DE,05/15/09,63207.55141,149.6306592
DE,06/15/09,63313.11326,222.0124442
DE,07/15/09,63418.67511,277.8551182
DE,08/15/09,63524.23696,314.6304813
DE,09/15/09,63441.13395,323.5906136
DE,10/15/09,63358.03095,299.5046159
DE,11/15/09,63274.92794,240.3467198
DE,12/15/09,63205.94934,144.5567973
DE,01/15/10,63136.97073,67.53331522
DE,02/15/10,63067.99213,15.38744775
DE,03/15/10,63155.83758,-0.599606978
DE,04/15/10,63243.68302,-10.87714879
DE,05/15/10,63331.52847,-15.29550275
DE,06/15/10,63741.02482,-3.101118462
DE,07/15/10,64150.52117,23.72204407
DE,08/15/10,64560.01752,63.50401505
DE,09/15/10,64850.71549,110.6583946
DE,10/15/10,65141.41345,156.9116102
DE,11/15/10,65432.11142,200.2098111
DE,12/15/10,65269.10261,223.541779
DE,01/15/11,65106.09381,227.8898037
DE,02/15/11,64943.085,213.7705338
DE,03/15/11,65196.54405,195.430329
DE,04/15/11,65450.00309,177.1292476
DE,05/15/11,65703.46214,157.9573249
DE,06/15/11,66043.09853,139.8456075
DE,07/15/11,66382.73493,133.7818175
DE,08/15/11,66722.37132,140.1498004
DE,09/15/11,66453.50471,139.2728638
DE,10/15/11,66184.6381,130.3091082
DE,11/15/11,65915.77149,116.3330639
DE,12/15/11,66286.81606,121.5152348
DE,01/15/12,66657.86062,127.9638949
DE,02/15/12,67028.90519,132.7446859
DE,03/15/12,66938.0192,117.6947682
DE,04/15/12,66847.1332,98.43585676
DE,05/15/12,66756.24721,76.85995736
DE,06/15/12,66606.53046,52.91960044
DE,07/15/12,66456.81371,32.14455071
DE,08/15/12,66307.09696,17.22356209
DE,09/15/12,65896.39189,2.241377198
DE,10/15/12,65485.68681,-32.08321055
DE,11/15/12,65074.98174,-84.97086857
DE,12/15/12,65179.45626,-138.6583221
DE,01/15/13,65283.93079,-170.5849274
DE,02/15/13,65388.40531,-179.2860144
DE,03/15/13,65545.78715,-161.5527149
DE,04/15/13,65703.16898,-133.9776183
DE,05/15/13,65860.55082,-97.92483341
DE,06/15/13,65885.6548,-59.11927747
DE,07/15/13,65910.75879,-20.46097923
DE,08/15/13,65935.86277,17.08950747
DE,09/15/13,66716.87826,77.49178885
DE,10/15/13,67497.89374,145.5939388
DE,11/15/13,68278.90923,214.8480423
DE,12/15/13,68154.73746,248.8648462
DE,01/15/14,68030.5657,265.8845915
DE,02/15/14,67906.39393,267.1635768
DE,03/15/14,68597.05326,280.8206635
DE,04/15/14,69287.71258,305.6699527
DE,05/15/14,69978.37191,338.7813484
DE,06/15/14,70451.00325,370.0370186
DE,07/15/14,70923.63459,392.6172135
DE,08/15/14,71396.26593,404.0629917
DE,09/15/14,71152.7775,378.3070674
DE,10/15/14,70909.28908,345.898743
DE,11/15/14,70665.80065,312.4671602
DE,12/15/14,70816.73131,296.6442887
DE,01/15/15,70967.66198,267.077239
DE,02/15/15,71118.59264,222.2544592
DE,03/15/15,71561.16438,170.2789382
DE,04/15/15,72003.73613,139.3763587
DE,05/15/15,72446.30787,130.9098387
DE,06/15/15,72311.53378,127.209118
DE,07/15/15,72176.7597,124.4238535
DE,08/15/15,72041.98561,125.8914373
DE,09/15/15,72088.6494,140.9307304
DE,10/15/15,72135.31319,144.3391458
DE,11/15/15,72181.97698,134.522441
DE,12/15/15,72228.64077,109.8863726
DE,01/15/16,72275.30456,84.00666264
DE,02/15/16,72321.96835,57.45620643
DE,03/15/16,72368.63214,30.80789852
DE,04/15/16,72415.29593,15.85159841
DC,05/15/06,154211.12,
DC,06/15/06,155443.657,
DC,07/15/06,156676.1946,
DC,08/15/06,157908.73,
DC,09/15/06,156960.1576,
DC,10/15/06,156011.5829,
DC,11/15/06,155063.01,
DC,12/15/06,156774.0786,
DC,01/15/07,158485.149,
DC,02/15/07,160196.2193,
DC,03/15/07,160513.7242,
DC,04/15/07,160831.2291,
DC,05/15/07,161148.734,519.717617
DC,06/15/07,162892.7046,556.0389203
DC,07/15/07,164636.6753,649.5580379
DC,08/15/07,166380.6459,797.4648945
DC,09/15/07,165825.3227,921.1485242
DC,10/15/07,165269.9996,946.5434092
DC,11/15/07,164714.6764,871.4888234
DC,12/15/07,166559.2986,772.943124
DC,01/15/08,168403.9207,737.8531093
DC,02/15/08,170248.5429,765.4849819
DC,03/15/08,169985.5479,785.6230544
DC,04/15/08,169722.5529,755.5151692
DC,05/15/08,169459.5579,678.3508863
DC,06/15/08,169408.8155,564.3171038
DC,07/15/08,169358.0731,470.3012242
DC,08/15/08,169307.3307,406.1643115
DC,09/15/08,169015.6971,373.8259549
DC,10/15/08,168724.0634,296.0364126
DC,11/15/08,168432.4298,171.3468484
DC,12/15/08,167895.3585,-9.782937912
DC,01/15/09,167358.2871,-155.1476423
DC,02/15/09,166821.2158,-251.6610368
DC,03/15/09,167292.876,-252.9820055
DC,04/15/09,167764.5361,-232.6290044
DC,05/15/09,168236.1963,-194.6385967
DC,06/15/09,167592.2683,-179.8249824
DC,07/15/09,166948.3403,-177.9315615
DC,08/15/09,166304.4123,-185.6990725
DC,09/15/09,166451.3786,-173.7948154
DC,10/15/09,166598.3449,-152.5701478
DC,11/15/09,166745.3112,-124.4349632
DC,12/15/09,167737.4284,-63.93703022
DC,01/15/10,168729.5455,12.43016044
DC,02/15/10,169721.6627,96.26447418
DC,03/15/10,170486.0749,171.6570214
DC,04/15/10,171250.4871,270.2541593
DC,05/15/10,172014.8993,390.4473566
DC,06/15/10,171976.2842,504.1546615
DC,07/15/10,171937.6692,571.2725495
DC,08/15/10,171899.0541,588.4751214
DC,09/15/10,172490.5442,573.2091813
DC,10/15/10,173082.0344,549.1057324
DC,11/15/10,173673.5245,513.7223324
DC,12/15/10,173637.8999,443.9424319
DC,01/15/11,173602.2753,373.2750813
DC,02/15/11,173566.6507,307.3672099
DC,03/15/11,173797.6891,260.6568418
DC,04/15/11,174028.7276,228.5678473
DC,05/15/11,174259.766,214.0308478
DC,06/15/11,174506.8404,220.505128
DC,07/15/11,174753.9149,219.9475412
DC,08/15/11,175000.9893,210.7883648
DC,09/15/11,174579.0297,169.4018071
DC,10/15/11,174157.07,122.1289687
DC,11/15/11,173735.1104,74.53826209
DC,12/15/11,173558.4273,40.28412747
DC,01/15/12,173381.7443,-0.532496154
DC,02/15/12,173205.0612,-47.13656593
DC,03/15/12,173543.1456,-81.78267802
DC,04/15/12,173881.2299,-96.26791264
DC,05/15/12,174219.3143,-91.18042692
DC,06/15/12,173719.0709,-94.74556923
DC,07/15/12,173218.8274,-102.3285418
DC,08/15/12,172718.584,-109.8231951
DC,09/15/12,172248.7223,-112.1217962
DC,10/15/12,171778.8606,-131.0172126
DC,11/15/12,171308.9989,-166.24625
DC,12/15/12,171561.8474,-193.7200956
DC,01/15/13,171814.696,-207.7127714
DC,02/15/13,172067.5445,-210.5843412
DC,03/15/13,171989.1273,-215.6157192
DC,04/15/13,171910.7102,-203.5480747
DC,05/15/13,171832.293,-172.0929451
DC,06/15/13,171793.1646,-117.6666214
DC,07/15/13,171754.0363,-70.43987967
DC,08/15/13,171714.9079,-32.94632637
DC,09/15/13,172472.2191,18.53669341
DC,10/15/13,173229.5304,78.26806923
DC,11/15/13,173986.8416,139.505089
DC,12/15/13,175062.0529,205.9852676
DC,01/15/14,176137.2643,297.0157423
DC,02/15/14,177212.4756,408.0780363
DC,03/15/14,176852.4304,487.3375209
DC,04/15/14,176492.3851,525.4207522
DC,05/15/14,176132.3399,523.8751445
DC,06/15/14,176314.6514,502.1279923
DC,07/15/14,176496.9629,460.257828
DC,08/15/14,176679.2744,397.0479527
DC,09/15/14,176775.4046,308.4405187
DC,10/15/14,176871.5348,224.324639
DC,11/15/14,176967.665,148.3331802
DC,12/15/14,178254.1841,123.3425918
DC,01/15/15,179540.7032,158.6720648
DC,02/15/15,180827.2223,253.1605714
DC,03/15/15,181462.6642,384.1829929
DC,04/15/15,182098.1061,498.9534714
DC,05/15/15,182733.548,592.002294
DC,06/15/15,182453.6921,627.6851016
DC,07/15/15,182173.8363,626.4211703
DC,08/15/15,181893.9804,590.7498775
DC,09/15/15,182386.5136,548.6739813
DC,10/15/15,182879.0468,495.1743016
DC,11/15/15,183371.58,428.0728
DC,12/15/15,183864.1132,345.1914379
DC,01/15/16,184356.6464,290.1363654
DC,02/15/16,184849.1796,267.2701423
DC,03/15/16,185341.7128,280.9553286
DC,04/15/16,185834.246,310.5130533
FL,05/15/06,40947.1,
FL,06/15/06,41025.91204,
FL,07/15/06,41104.72783,
FL,08/15/06,41183.54,
FL,09/15/06,41429.8584,
FL,10/15/06,41676.17317,
FL,11/15/06,41922.49,
FL,12/15/06,41855.52779,
FL,01/15/07,41788.56765,
FL,02/15/07,41721.6075,
FL,03/15/07,41813.6023,
FL,04/15/07,41905.59711,
FL,05/15/07,41997.59191,88.17506582
FL,06/15/07,42168.71529,84.16227412
FL,07/15/07,42339.83866,82.11009641
FL,08/15/07,42510.96204,81.51134855
FL,09/15/07,42425.20805,73.3903613
FL,10/15/07,42339.45405,65.09363212
FL,11/15/07,42253.70006,58.44571504
FL,12/15/07,41941.73815,47.81375971
FL,01/15/08,41629.77625,24.21618549
FL,02/15/08,41317.81434,-11.00084445
FL,03/15/08,41262.46404,-48.03144319
FL,04/15/08,41207.11375,-80.82574896
FL,05/15/08,41151.76345,-108.5741733
FL,06/15/08,40996.01688,-133.7768952
FL,07/15/08,40840.27031,-152.0292915
FL,08/15/08,40684.52374,-161.5353737
FL,09/15/08,40368.05004,-165.7978495
FL,10/15/08,40051.57633,-172.0175131
FL,11/15/08,39735.10263,-178.9266739
FL,12/15/08,39548.50888,-180.9758842
FL,01/15/09,39361.91512,-186.3113843
FL,02/15/09,39175.32137,-195.6220095
FL,03/15/09,38966.87288,-210.3170821
FL,04/15/09,38758.42439,-221.0956799
FL,05/15/09,38549.9759,-227.1166037
FL,06/15/09,38464.15679,-223.495928
FL,07/15/09,38378.33767,-213.9276373
FL,08/15/09,38292.51856,-198.7959478
FL,09/15/09,38435.64924,-170.9372812
FL,10/15/09,38578.77992,-138.1756329
FL,11/15/09,38721.9106,-103.0363019
FL,12/15/09,38589.23339,-77.13715467
FL,01/15/10,38456.55617,-56.49267956
FL,02/15/10,38323.87896,-41.39912132
FL,03/15/10,38445.27853,-23.77656676
FL,04/15/10,38566.67809,-6.157854121
FL,05/15/10,38688.07766,9.644665
FL,06/15/10,38744.00415,19.66018544
FL,07/15/10,38799.93063,27.1526117
FL,08/15/10,38855.85712,31.34312181
FL,09/15/10,38873.92989,30.20496929
FL,10/15/10,38892.00265,31.97308044
FL,11/15/10,38910.07542,37.33458703
FL,12/15/10,38674.6957,38.62104385
FL,01/15/11,38439.31597,27.30418225
FL,02/15/11,38203.93625,3.948301758
FL,03/15/11,38319.64928,-19.30781154
FL,04/15/11,38435.3623,-34.05675566
FL,05/15/11,38551.07533,-40.26728588
FL,06/15/11,38518.55718,-42.79489934
FL,07/15/11,38486.03902,-43.31209
FL,08/15/11,38453.52087,-41.3328983
FL,09/15/11,38539.57804,-32.46228786
FL,10/15/11,38625.63521,-18.32172418
FL,11/15/11,38711.69238,0.715251703
FL,12/15/11,38888.0298,27.25137143
FL,01/15/12,39064.36723,50.66887665
FL,02/15/12,39240.70465,68.70558451
FL,03/15/12,39261.85905,73.98338951
FL,04/15/12,39283.01345,78.59633082
FL,05/15/12,39304.16785,83.06396099
FL,06/15/12,39483.03979,93.10531258
FL,07/15/12,39661.91173,102.6721594
FL,08/15/12,39840.78367,110.603017
FL,09/15/12,39772.94536,107.6030969
FL,10/15/12,39705.10705,98.42705495
FL,11/15/12,39637.26874,83.92047082
FL,12/15/12,39854.7421,74.3348033
FL,01/15/13,40072.21546,72.42030269
FL,02/15/13,40289.68882,77.95094775
FL,03/15/13,40291.28504,83.58388769
FL,04/15/13,40292.88127,84.31066165
FL,05/15/13,40294.47749,80.23873176
FL,06/15/13,40458.92941,76.84442978
FL,07/15/13,40623.38134,79.40646626
FL,08/15/13,40787.83326,88.0040717
FL,09/15/13,40956.14618,102.8437627
FL,10/15/13,41124.45909,114.4946997
FL,11/15/13,41292.77201,121.659349
FL,12/15/13,41299.09799,117.6999474
FL,01/15/14,41305.42398,113.1825249
FL,02/15/14,41311.74996,109.2672318
FL,03/15/14,41480.30889,112.4625573
FL,04/15/14,41648.86782,114.7342951
FL,05/15/14,41817.42675,115.1650682
FL,06/15/14,41957.3374,111.8930498
FL,07/15/14,42097.24806,110.4219518
FL,08/15/14,42237.15871,110.8866161
FL,09/15/14,42338.8995,112.1635376
FL,10/15/14,42440.64028,114.7457827
FL,11/15/14,42542.38107,118.9991322
FL,12/15/14,42646.35029,125.3628321
FL,01/15/15,42750.31951,127.9601524
FL,02/15/15,42854.28873,126.2545921
FL,03/15/15,42979.57,120.4122446
FL,04/15/15,43104.85128,116.0192385
FL,05/15/15,43230.13255,113.3133629
FL,06/15/15,43445.91626,115.516004
FL,07/15/15,43661.69997,121.2658281
FL,08/15/15,43877.48368,130.1459505
FL,09/15/15,43979.39154,137.9853373
FL,10/15/15,44081.2994,143.5247232
FL,11/15/15,44183.20726,146.76319
FL,12/15/15,44285.11512,147.6998201
FL,01/15/16,44387.02298,146.4194042
FL,02/15/16,44488.93084,142.9332687
FL,03/15/16,44590.8387,137.2527396
FL,04/15/16,44692.74656,130.2088373
GA,05/15/06,42836.31,
GA,06/15/06,42961.07562,
GA,07/15/06,43085.83915,
GA,08/15/06,43210.6,
GA,09/15/06,43259.37826,
GA,10/15/06,43308.15384,
GA,11/15/06,43356.93,
GA,12/15/06,43514.59313,
GA,01/15/07,43672.25682,
GA,02/15/07,43829.92052,
GA,03/15/07,43932.09937,
GA,04/15/07,44034.27821,
GA,05/15/07,44136.45706,106.82458
GA,06/15/07,44138.92298,104.3510986
GA,07/15/07,44141.38891,99.60030614
GA,08/15/07,44143.85483,93.2441669
GA,09/15/07,44105.94498,84.62357647
GA,10/15/07,44068.03514,71.70973194
GA,11/15/07,44030.12529,54.97892656
GA,12/15/07,43872.16759,30.94983249
GA,01/15/08,43714.2099,4.946351484
GA,02/15/08,43556.2522,-21.29733335
GA,03/15/08,43497.55811,-42.77461181
GA,04/15/08,43438.86402,-60.43073742
GA,05/15/08,43380.16993,-73.3817933
GA,06/15/08,43367.0131,-79.24263352
GA,07/15/08,43353.85626,-81.21465857
GA,08/15/08,43340.69943,-79.21202841
GA,09/15/08,43122.75893,-79.90001407
GA,10/15/08,42904.81842,-83.62050582
GA,11/15/08,42686.87792,-89.38432352
GA,12/15/08,42369.56828,-99.47819379
GA,01/15/09,42052.25865,-116.9841776
GA,02/15/09,41734.94901,-141.0267149
GA,03/15/09,41802.35776,-158.0472221
GA,04/15/09,41869.7665,-165.4661454
GA,05/15/09,41937.17525,-163.9763574
GA,06/15/09,41894.75435,-157.8914883
GA,07/15/09,41852.33345,-145.5495183
GA,08/15/09,41809.91255,-126.7896562
GA,09/15/09,41875.10411,-97.90344643
GA,10/15/09,41940.29568,-67.19766945
GA,11/15/09,42005.48724,-36.22799665
GA,12/15/09,41787.76901,-15.87679473
GA,01/15/10,41570.05079,-9.967174615
GA,02/15/10,41352.33256,-19.04634187
GA,03/15/10,41507.34579,-31.37365203
GA,04/15/10,41662.35902,-34.74742456
GA,05/15/10,41817.37225,-29.64900313
GA,06/15/10,41928.56077,-18.00450137
GA,07/15/10,42039.74928,-4.27868511
GA,08/15/10,42150.9378,10.68443824
GA,09/15/10,42320.46866,27.96423473
GA,10/15/10,42489.99953,50.53507533
GA,11/15/10,42659.53039,77.8236672
GA,12/15/10,42531.25873,99.43905165
