addr_state,issue_d,unemp,unemp_LSFT
UT,06/15/07,0.029,-0.000489011
UT,07/15/07,0.028,-0.000159341
UT,08/15/07,0.028,0.000159341
UT,09/15/07,0.025,0.000324176
UT,10/15/07,0.025,0.000324176
UT,11/15/07,0.023,0.00021978
UT,12/15/07,0.026,0.000104396
UT,01/15/08,0.033,0.000192308
UT,02/15/08,0.035,0.000510989
UT,03/15/08,0.034,0.000752747
UT,04/15/08,0.03,0.000747253
UT,05/15/08,0.031,0.000631868
UT,06/15/08,0.037,0.000703297
UT,07/15/08,0.037,0.000928571
UT,08/15/08,0.038,0.001104396
UT,09/15/08,0.034,0.001093407
UT,10/15/08,0.035,0.000967033
UT,11/15/08,0.036,0.000818681
UT,12/15/08,0.051,0.001027473
UT,01/15/09,0.066,0.001692308
UT,02/15/09,0.072,0.002604396
UT,03/15/09,0.073,0.003412088
UT,04/15/09,0.07,0.003873626
UT,05/15/09,0.072,0.004049451
UT,06/15/09,0.078,0.004230769
UT,07/15/09,0.077,0.004351648
UT,08/15/09,0.077,0.004252747
UT,09/15/09,0.073,0.003840659
UT,10/15/09,0.073,0.003082418
UT,11/15/09,0.072,0.002115385
UT,12/15/09,0.076,0.001115385
UT,01/15/10,0.084,0.000736264
UT,02/15/10,0.083,0.00071978
UT,03/15/10,0.084,0.000873626
UT,04/15/10,0.078,0.000802198
UT,05/15/10,0.078,0.000587912
UT,06/15/10,0.082,0.000538462
UT,07/15/10,0.08,0.000598901
UT,08/15/10,0.08,0.00060989
UT,09/15/10,0.074,0.000406593
UT,10/15/10,0.073,3.30E-05
UT,11/15/10,0.071,-0.000406593
UT,12/15/10,0.073,-0.000807692
UT,01/15/11,0.079,-0.000862637
UT,02/15/11,0.079,-0.000626374
UT,03/15/11,0.075,-0.000532967
UT,04/15/11,0.07,-0.000521978
UT,05/15/11,0.068,-0.000730769
UT,06/15/11,0.07,-0.000818681
UT,07/15/11,0.068,-0.000774725
UT,08/15/11,0.067,-0.000763736
UT,09/15/11,0.061,-0.000879121
UT,10/15/11,0.059,-0.001186813
UT,11/15/11,0.056,-0.001549451
UT,12/15/11,0.056,-0.001895604
UT,01/15/12,0.062,-0.001884615
UT,02/15/12,0.063,-0.001549451
UT,03/15/12,0.06,-0.001225275
UT,04/15/12,0.054,-0.001148352
UT,05/15/12,0.053,-0.001181319
UT,06/15/12,0.057,-0.001065934
UT,07/15/12,0.055,-0.000879121
UT,08/15/12,0.054,-0.00071978
UT,09/15/12,0.048,-0.00071978
UT,10/15/12,0.049,-0.000813187
UT,11/15/12,0.046,-0.001016484
UT,12/15/12,0.048,-0.001197802
UT,01/15/13,0.055,-0.001104396
UT,02/15/13,0.054,-0.000807692
UT,03/15/13,0.05,-0.00056044
UT,04/15/13,0.045,-0.000521978
UT,05/15/13,0.045,-0.000631868
UT,06/15/13,0.05,-0.000565934
UT,07/15/13,0.048,-0.000395604
UT,08/15/13,0.046,-0.000318681
UT,09/15/13,0.041,-0.000395604
UT,10/15/13,0.041,-0.000631868
UT,11/15/13,0.038,-0.00089011
UT,12/15/13,0.038,-0.001203297
UT,01/15/14,0.044,-0.001197802
UT,02/15/14,0.045,-0.000868132
UT,03/15/14,0.041,-0.000653846
UT,04/15/14,0.034,-0.000752747
UT,05/15/14,0.036,-0.00089011
UT,06/15/14,0.041,-0.000813187
UT,07/15/14,0.04,-0.000554945
UT,08/15/14,0.04,-0.000318681
UT,09/15/14,0.035,-0.00028022
UT,10/15/14,0.035,-0.000373626
UT,11/15/14,0.033,-0.0005
UT,12/15/14,0.033,-0.000697802
UT,01/15/15,0.039,-0.00067033
UT,02/15/15,0.04,-0.000384615
UT,03/15/15,0.038,-0.000104396
UT,04/15/15,0.034,-7.14E-05
UT,05/15/15,0.036,-0.000203297
UT,06/15/15,0.039,-0.00017033
UT,07/15/15,0.038,5.49E-06
UT,08/15/15,0.037,0.000126374
UT,09/15/15,0.032,9.89E-05
UT,10/15/15,0.032,-7.69E-05
UT,11/15/15,0.03,-0.000302198
UT,12/15/15,0.031,-0.000543956
UT,01/15/16,0.037,-0.000576923
UT,02/15/16,0.038,-0.000368132
UT,03/15/16,0.038,-0.000115385
UT,04/15/16,0.038,7.14E-05
UT,05/15/16,0.038,0.000104396
UT,06/15/16,0.042,0.000324176
VT,01/15/06,0.043,
VT,02/15/06,0.042,
VT,03/15/06,0.042,
VT,04/15/06,0.038,
VT,05/15/06,0.033,
VT,06/15/06,0.037,
VT,07/15/06,0.036,
VT,08/15/06,0.035,
VT,09/15/06,0.035,
VT,10/15/06,0.031,
VT,11/15/06,0.035,
VT,12/15/06,0.035,
VT,01/15/07,0.046,-0.000351648
VT,02/15/07,0.045,0.000104396
VT,03/15/07,0.046,0.000543956
VT,04/15/07,0.044,0.000895604
VT,05/15/07,0.037,0.000851648
VT,06/15/07,0.039,0.000686813
VT,07/15/07,0.038,0.00060989
VT,08/15/07,0.037,0.000456044
VT,09/15/07,0.038,0.000291209
VT,10/15/07,0.034,-2.20E-05
VT,11/15/07,0.038,-0.000351648
VT,12/15/07,0.039,-0.000532967
VT,01/15/08,0.05,-0.000373626
VT,02/15/08,0.049,9.34E-05
VT,03/15/08,0.051,0.000571429
VT,04/15/08,0.05,0.001021978
VT,05/15/08,0.042,0.00110989
VT,06/15/08,0.045,0.001038462
VT,07/15/08,0.044,0.000967033
VT,08/15/08,0.043,0.000796703
VT,09/15/08,0.045,0.000626374
VT,10/15/08,0.041,0.000318681
VT,11/15/08,0.049,0.000104396
VT,12/15/08,0.053,9.34E-05
VT,01/15/09,0.068,0.000532967
VT,02/15/09,0.071,0.001335165
VT,03/15/09,0.076,0.002148352
VT,04/15/09,0.075,0.002857143
VT,05/15/09,0.068,0.003164835
VT,06/15/09,0.069,0.003098901
VT,07/15/09,0.066,0.002901099
VT,08/15/09,0.062,0.002417582
VT,09/15/09,0.06,0.001730769
VT,10/15/09,0.055,0.000862637
VT,11/15/09,0.06,-4.95E-05
VT,12/15/09,0.061,-0.000725275
VT,01/15/10,0.07,-0.001016484
VT,02/15/10,0.069,-0.000857143
VT,03/15/10,0.07,-0.000554945
VT,04/15/10,0.066,-0.000186813
VT,05/15/10,0.059,-3.30E-05
VT,06/15/10,0.061,5.49E-06
VT,07/15/10,0.059,5.49E-05
VT,08/15/10,0.056,-5.49E-05
VT,09/15/10,0.056,-0.000263736
VT,10/15/10,0.051,-0.000681319
VT,11/15/10,0.057,-0.001043956
VT,12/15/10,0.057,-0.001225275
VT,01/15/11,0.066,-0.001054945
VT,02/15/11,0.062,-0.000697802
VT,03/15/11,0.062,-0.000335165
VT,04/15/11,0.06,3.85E-05
VT,05/15/11,0.053,8.24E-05
VT,06/15/11,0.053,-7.14E-05
VT,07/15/11,0.053,-0.000115385
VT,08/15/11,0.05,-0.000291209
VT,09/15/11,0.052,-0.000467033
VT,10/15/11,0.048,-0.000752747
VT,11/15/11,0.05,-0.001120879
VT,12/15/11,0.048,-0.001318681
VT,01/15/12,0.059,-0.001104396
VT,02/15/12,0.055,-0.000686813
VT,03/15/12,0.054,-0.000395604
VT,04/15/12,0.053,-9.34E-05
VT,05/15/12,0.048,1.65E-05
VT,06/15/12,0.05,-1.10E-05
VT,07/15/12,0.049,-5.49E-05
VT,08/15/12,0.047,-0.000142857
VT,09/15/12,0.047,-0.000313187
VT,10/15/12,0.042,-0.000554945
VT,11/15/12,0.045,-0.000796703
VT,12/15/12,0.044,-0.000978022
VT,01/15/13,0.053,-0.000906593
VT,02/15/13,0.049,-0.000571429
VT,03/15/13,0.048,-0.000368132
VT,04/15/13,0.047,-0.000197802
VT,05/15/13,0.042,-0.000192308
VT,06/15/13,0.045,-0.00021978
VT,07/15/13,0.044,-0.000186813
VT,08/15/13,0.041,-0.000258242
VT,09/15/13,0.043,-0.000296703
VT,10/15/13,0.037,-0.000510989
VT,11/15/13,0.041,-0.000730769
VT,12/15/13,0.038,-0.000928571
VT,01/15/14,0.047,-0.00082967
VT,02/15/14,0.043,-0.000532967
VT,03/15/14,0.043,-0.000335165
VT,04/15/14,0.043,-0.000142857
VT,05/15/14,0.037,-0.000159341
VT,06/15/14,0.039,-0.000247253
VT,07/15/14,0.04,-0.00017033
VT,08/15/14,0.038,-0.00017033
VT,09/15/14,0.04,-0.000186813
VT,10/15/14,0.034,-0.000318681
VT,11/15/14,0.037,-0.000532967
VT,12/15/14,0.036,-0.000626374
VT,01/15/15,0.044,-0.000543956
VT,02/15/15,0.04,-0.00028022
VT,03/15/15,0.04,-0.000131868
VT,04/15/15,0.038,-3.30E-05
VT,05/15/15,0.034,-3.85E-05
VT,06/15/15,0.037,-0.000126374
VT,07/15/15,0.037,-0.000137363
VT,08/15/15,0.036,-0.000131868
VT,09/15/15,0.037,-0.000148352
VT,10/15/15,0.03,-0.000313187
VT,11/15/15,0.034,-0.000521978
VT,12/15/15,0.031,-0.000714286
VT,01/15/16,0.04,-0.000615385
VT,02/15/16,0.037,-0.00032967
VT,03/15/16,0.035,-0.000225275
VT,04/15/16,0.03,-0.000258242
VT,05/15/16,0.028,-0.000379121
VT,06/15/16,0.034,-0.000401099
VA,01/15/06,0.033,
VA,02/15/06,0.034,
VA,03/15/06,0.032,
VA,04/15/06,0.029,
VA,05/15/06,0.031,
VA,06/15/06,0.033,
VA,07/15/06,0.033,
VA,08/15/06,0.033,
VA,09/15/06,0.031,
VA,10/15/06,0.027,
VA,11/15/06,0.028,
VA,12/15/06,0.028,
VA,01/15/07,0.033,-0.000285714
VA,02/15/07,0.032,-0.000186813
VA,03/15/07,0.029,-0.000142857
VA,04/15/07,0.027,-0.000214286
VA,05/15/07,0.028,-0.000340659
VA,06/15/07,0.031,-0.000285714
VA,07/15/07,0.031,-0.000153846
VA,08/15/07,0.031,-1.10E-05
VA,09/15/07,0.03,0.00010989
VA,10/15/07,0.029,0.000137363
VA,11/15/07,0.03,5.49E-05
VA,12/15/07,0.033,9.34E-05
VA,01/15/08,0.037,0.000236264
VA,02/15/08,0.036,0.000489011
VA,03/15/08,0.036,0.000686813
VA,04/15/08,0.032,0.000615385
VA,05/15/08,0.037,0.000615385
VA,06/15/08,0.04,0.000697802
VA,07/15/08,0.041,0.000862637
VA,08/15/08,0.042,0.001005495
VA,09/15/08,0.04,0.001021978
VA,10/15/08,0.04,0.000950549
VA,11/15/08,0.043,0.000884615
VA,12/15/08,0.049,0.000978022
VA,01/15/09,0.061,0.001478022
VA,02/15/09,0.064,0.002076923
VA,03/15/09,0.066,0.002554945
VA,04/15/09,0.062,0.002736264
VA,05/15/09,0.067,0.002785714
VA,06/15/09,0.07,0.002934066
VA,07/15/09,0.068,0.002950549
VA,08/15/09,0.069,0.002884615
VA,09/15/09,0.069,0.002703297
VA,10/15/09,0.068,0.002263736
VA,11/15/09,0.068,0.00167033
VA,12/15/09,0.072,0.00117033
VA,01/15/10,0.079,0.000972527
VA,02/15/10,0.079,0.001071429
VA,03/15/10,0.077,0.001120879
VA,04/15/10,0.07,0.000945055
VA,05/15/10,0.071,0.000626374
VA,06/15/10,0.072,0.000483516
VA,07/15/10,0.071,0.000395604
VA,08/15/10,0.071,0.000225275
VA,09/15/10,0.068,-2.20E-05
VA,10/15/10,0.066,-0.00032967
VA,11/15/10,0.067,-0.000626374
VA,12/15/10,0.067,-0.000917582
VA,01/15/11,0.071,-0.000917582
VA,02/15/11,0.069,-0.000708791
VA,03/15/11,0.066,-0.000543956
VA,04/15/11,0.062,-0.000516484
VA,05/15/11,0.064,-0.00060989
VA,06/15/11,0.069,-0.000467033
VA,07/15/11,0.067,-0.000340659
VA,08/15/11,0.069,-0.000159341
VA,09/15/11,0.067,-3.30E-05
VA,10/15/11,0.064,-9.89E-05
VA,11/15/11,0.061,-0.000318681
VA,12/15/11,0.062,-0.00043956
VA,01/15/12,0.066,-0.000401099
VA,02/15/12,0.066,-0.000203297
VA,03/15/12,0.062,-0.000186813
VA,04/15/12,0.057,-0.000412088
VA,05/15/12,0.06,-0.000642857
VA,06/15/12,0.064,-0.000653846
VA,07/15/12,0.064,-0.000472527
VA,08/15/12,0.062,-0.000406593
VA,09/15/12,0.058,-0.000368132
VA,10/15/12,0.056,-0.000412088
VA,11/15/12,0.054,-0.000576923
VA,12/15/12,0.056,-0.000736264
VA,01/15/13,0.064,-0.000565934
VA,02/15/13,0.06,-0.000384615
VA,03/15/13,0.057,-0.000269231
VA,04/15/13,0.053,-0.00039011
VA,05/15/13,0.057,-0.000521978
VA,06/15/13,0.061,-0.000406593
VA,07/15/13,0.059,-0.000208791
VA,08/15/13,0.058,-1.65E-05
VA,09/15/13,0.056,6.59E-05
VA,10/15/13,0.056,2.75E-05
VA,11/15/13,0.052,-0.000208791
VA,12/15/13,0.051,-0.000532967
VA,01/15/14,0.056,-0.000598901
VA,02/15/14,0.057,-0.000324176
VA,03/15/14,0.055,-0.000230769
VA,04/15/14,0.048,-0.000456044
VA,05/15/14,0.053,-0.000620879
VA,06/15/14,0.054,-0.000598901
VA,07/15/14,0.055,-0.000373626
VA,08/15/14,0.055,-0.000192308
VA,09/15/14,0.051,-0.000159341
VA,10/15/14,0.048,-0.000263736
VA,11/15/14,0.047,-0.000357143
VA,12/15/14,0.046,-0.000587912
VA,01/15/15,0.051,-0.000659341
VA,02/15/15,0.05,-0.000571429
VA,03/15/15,0.048,-0.000478022
VA,04/15/15,0.043,-0.000576923
VA,05/15/15,0.047,-0.000747253
VA,06/15/15,0.046,-0.000752747
VA,07/15/15,0.045,-0.000714286
VA,08/15/15,0.044,-0.000620879
VA,09/15/15,0.041,-0.000565934
VA,10/15/15,0.04,-0.000620879
VA,11/15/15,0.039,-0.000763736
VA,12/15/15,0.039,-0.000895604
VA,01/15/16,0.044,-0.000857143
VA,02/15/16,0.042,-0.000681319
VA,03/15/16,0.042,-0.000494505
VA,04/15/16,0.034,-0.000604396
VA,05/15/16,0.036,-0.000763736
VA,06/15/16,0.04,-0.000598901
WA,02/15/06,0.058,
WA,03/15/06,0.053,
WA,04/15/06,0.048,
WA,05/15/06,0.05,
WA,06/15/06,0.05,
WA,07/15/06,0.05,
WA,08/15/06,0.05,
WA,09/15/06,0.047,
WA,10/15/06,0.044,
WA,11/15/06,0.05,
WA,12/15/06,0.049,
WA,01/15/07,0.055,8.24E-05
WA,02/15/07,0.055,-0.000104396
WA,03/15/07,0.05,0.000153846
WA,04/15/07,0.045,9.89E-05
WA,05/15/07,0.045,-0.000104396
WA,06/15/07,0.045,-0.000214286
WA,07/15/07,0.046,-0.000263736
WA,08/15/07,0.045,-0.000324176
WA,09/15/07,0.043,-0.000423077
WA,10/15/07,0.042,-0.000631868
WA,11/15/07,0.046,-0.000796703
WA,12/15/07,0.048,-0.000675824
WA,01/15/08,0.053,-0.000417582
WA,02/15/08,0.055,0.000115385
WA,03/15/08,0.052,0.000549451
WA,04/15/08,0.047,0.000642857
WA,05/15/08,0.05,0.000659341
WA,06/15/08,0.052,0.000714286
WA,07/15/08,0.052,0.000730769
WA,08/15/08,0.054,0.000813187
WA,09/15/08,0.051,0.000714286
WA,10/15/08,0.054,0.000604396
WA,11/15/08,0.06,0.000593407
WA,12/15/08,0.066,0.000835165
WA,01/15/09,0.079,0.001472527
WA,02/15/09,0.085,0.00232967
WA,03/15/09,0.085,0.003087912
WA,04/15/09,0.083,0.0035
WA,05/15/09,0.087,0.003681319
WA,06/15/09,0.092,0.003923077
WA,07/15/09,0.092,0.004010989
WA,08/15/09,0.096,0.004010989
WA,09/15/09,0.097,0.003879121
WA,10/15/09,0.097,0.003395604
WA,11/15/09,0.099,0.002840659
WA,12/15/09,0.105,0.002467033
WA,01/15/10,0.113,0.002340659
WA,02/15/10,0.112,0.002423077
WA,03/15/10,0.109,0.002456044
WA,04/15/10,0.1,0.00206044
WA,05/15/10,0.099,0.001472527
WA,06/15/10,0.098,0.000917582
WA,07/15/10,0.095,0.000395604
WA,08/15/10,0.096,-0.00010989
WA,09/15/10,0.093,-0.000582418
WA,10/15/10,0.091,-0.001065934
WA,11/15/10,0.098,-0.001285714
WA,12/15/10,0.096,-0.0015
WA,01/15/11,0.105,-0.00117033
WA,02/15/11,0.104,-0.000565934
WA,03/15/11,0.099,-0.000115385
WA,04/15/11,0.091,2.75E-05
WA,05/15/11,0.093,-1.10E-05
WA,06/15/11,0.094,-1.65E-05
WA,07/15/11,0.091,-0.000131868
WA,08/15/11,0.09,-0.000357143
WA,09/15/11,0.087,-0.000615385
WA,10/15/11,0.086,-0.000972527
WA,11/15/11,0.087,-0.001335165
WA,12/15/11,0.088,-0.001373626
WA,01/15/12,0.094,-0.001236264
WA,02/15/12,0.094,-0.000741758
WA,03/15/12,0.089,-0.00039011
WA,04/15/12,0.08,-0.000445055
WA,05/15/12,0.082,-0.000637363
WA,06/15/12,0.082,-0.000703297
WA,07/15/12,0.082,-0.00067033
WA,08/15/12,0.079,-0.000785714
WA,09/15/12,0.073,-0.001071429
WA,10/15/12,0.072,-0.001412088
WA,11/15/12,0.073,-0.001675824
WA,12/15/12,0.076,-0.001730769
WA,01/15/13,0.083,-0.001456044
WA,02/15/13,0.081,-0.000989011
WA,03/15/13,0.074,-0.000681319
WA,04/15/13,0.068,-0.000653846
WA,05/15/13,0.069,-0.000824176
WA,06/15/13,0.071,-0.000791209
WA,07/15/13,0.069,-0.000763736
WA,08/15/13,0.068,-0.000697802
WA,09/15/13,0.064,-0.000802198
WA,10/15/13,0.065,-0.001021978
WA,11/15/13,0.066,-0.001203297
WA,12/15/13,0.066,-0.001313187
WA,01/15/14,0.07,-0.001137363
WA,02/15/14,0.072,-0.000593407
WA,03/15/14,0.067,-0.000230769
WA,04/15/14,0.057,-0.00039011
WA,05/15/14,0.06,-0.000587912
WA,06/15/14,0.058,-0.000769231
WA,07/15/14,0.06,-0.000747253
WA,08/15/14,0.06,-0.000741758
WA,09/15/14,0.056,-0.000857143
WA,10/15/14,0.056,-0.00106044
WA,11/15/14,0.06,-0.001049451
WA,12/15/14,0.059,-0.001005495
WA,01/15/15,0.065,-0.000725275
WA,02/15/15,0.063,-0.000351648
WA,03/15/15,0.058,-2.75E-05
WA,04/15/15,0.052,-1.65E-05
WA,05/15/15,0.056,-0.000175824
WA,06/15/15,0.054,-0.00028022
WA,07/15/15,0.055,-0.000395604
WA,08/15/15,0.054,-0.000450549
WA,09/15/15,0.052,-0.000538462
WA,10/15/15,0.053,-0.000703297
WA,11/15/15,0.057,-0.00071978
WA,12/15/15,0.059,-0.000521978
WA,01/15/16,0.065,-0.000159341
WA,02/15/16,0.063,0.000335165
WA,03/15/16,0.06,0.000664835
WA,04/15/16,0.056,0.000686813
WA,05/15/16,0.055,0.000456044
WA,06/15/16,0.055,0.000362637
WV,01/15/06,0.052,
WV,02/15/06,0.057,
WV,03/15/06,0.052,
WV,04/15/06,0.049,
WV,05/15/06,0.05,
WV,06/15/06,0.053,
WV,07/15/06,0.052,
WV,08/15/06,0.053,
WV,09/15/06,0.047,
WV,10/15/06,0.043,
WV,11/15/06,0.043,
WV,12/15/06,0.042,
WV,01/15/07,0.051,-0.000774725
WV,02/15/07,0.057,-0.000434066
WV,03/15/07,0.05,-0.000159341
WV,04/15/07,0.046,-0.00017033
WV,05/15/07,0.044,-0.00032967
WV,06/15/07,0.046,-0.000357143
WV,07/15/07,0.045,-0.00028022
WV,08/15/07,0.046,-0.000164835
WV,09/15/07,0.042,-0.00010989
WV,10/15/07,0.04,-0.000291209
WV,11/15/07,0.04,-0.000587912
WV,12/15/07,0.043,-0.000769231
WV,01/15/08,0.051,-0.000725275
WV,02/15/08,0.054,-0.000285714
WV,03/15/08,0.05,0.000236264
WV,04/15/08,0.044,0.00032967
WV,05/15/08,0.043,0.000269231
WV,06/15/08,0.043,0.000148352
WV,07/15/08,0.039,-2.20E-05
WV,08/15/08,0.039,-0.000192308
WV,09/15/08,0.036,-0.00039011
WV,10/15/08,0.037,-0.000653846
WV,11/15/08,0.04,-0.000868132
WV,12/15/08,0.047,-0.000851648
WV,01/15/09,0.065,-0.000164835
WV,02/15/09,0.075,0.001038462
WV,03/15/09,0.077,0.002291209
WV,04/15/09,0.078,0.003296703
WV,05/15/09,0.08,0.003983516
WV,06/15/09,0.084,0.004565934
WV,07/15/09,0.08,0.004791209
WV,08/15/09,0.08,0.004659341
WV,09/15/09,0.075,0.004137363
WV,10/15/09,0.076,0.003335165
WV,11/15/09,0.076,0.002351648
WV,12/15/09,0.081,0.001434066
WV,01/15/10,0.094,0.000989011
WV,02/15/10,0.1,0.001175824
WV,03/15/10,0.093,0.001324176
WV,04/15/10,0.084,0.001153846
WV,05/15/10,0.083,0.000950549
WV,06/15/10,0.084,0.00082967
WV,07/15/10,0.083,0.000807692
WV,08/15/10,0.086,0.000736264
WV,09/15/10,0.081,0.000467033
WV,10/15/10,0.08,-3.30E-05
WV,11/15/10,0.083,-0.000423077
WV,12/15/10,0.086,-0.000752747
WV,01/15/11,0.096,-0.000615385
WV,02/15/11,0.096,-6.04E-05
WV,03/15/11,0.089,0.000483516
WV,04/15/11,0.08,0.000521978
WV,05/15/11,0.078,0.00021978
WV,06/15/11,0.081,1.10E-05
WV,07/15/11,0.077,-0.00028022
WV,08/15/11,0.079,-0.000505495
WV,09/15/11,0.075,-0.000725275
WV,10/15/11,0.072,-0.001175824
WV,11/15/11,0.071,-0.001648352
WV,12/15/11,0.073,-0.00189011
WV,01/15/12,0.081,-0.001697802
WV,02/15/12,0.083,-0.001027473
WV,03/15/12,0.078,-0.000450549
WV,04/15/12,0.073,-0.000208791
WV,05/15/12,0.074,-0.000192308
WV,06/15/12,0.077,-0.000120879
WV,07/15/12,0.076,3.85E-05
WV,08/15/12,0.076,7.14E-05
WV,09/15/12,0.07,-1.10E-05
WV,10/15/12,0.069,-0.000230769
WV,11/15/12,0.07,-0.0005
WV,12/15/12,0.073,-0.000697802
WV,01/15/13,0.082,-0.000532967
WV,02/15/13,0.081,-0.000142857
WV,03/15/13,0.073,6.04E-05
WV,04/15/13,0.066,-0.000104396
WV,05/15/13,0.063,-0.000494505
WV,06/15/13,0.067,-0.000659341
WV,07/15/13,0.065,-0.000736264
WV,08/15/13,0.065,-0.000785714
WV,09/15/13,0.06,-0.00093956
WV,10/15/13,0.061,-0.001203297
WV,11/15/13,0.062,-0.001423077
WV,12/15/13,0.064,-0.0015
WV,01/15/14,0.076,-0.001032967
WV,02/15/14,0.081,-7.14E-05
WV,03/15/14,0.075,0.000659341
WV,04/15/14,0.066,0.000818681
WV,05/15/14,0.065,0.000714286
WV,06/15/14,0.066,0.000532967
WV,07/15/14,0.065,0.000456044
WV,08/15/14,0.066,0.000346154
WV,09/15/14,0.059,2.57E-19
WV,10/15/14,0.058,-0.000538462
WV,11/15/14,0.059,-0.000994505
WV,12/15/14,0.06,-0.001368132
WV,01/15/15,0.074,-0.001192308
WV,02/15/15,0.079,-0.000445055
WV,03/15/15,0.076,0.000379121
WV,04/15/15,0.071,0.000835165
WV,05/15/15,0.069,0.000901099
WV,06/15/15,0.072,0.001010989
WV,07/15/15,0.07,0.001054945
WV,08/15/15,0.067,0.00093956
WV,09/15/15,0.059,0.000587912
WV,10/15/15,0.056,-9.34E-05
WV,11/15/15,0.057,-0.000763736
WV,12/15/15,0.059,-0.001324176
WV,01/15/16,0.074,-0.001351648
WV,02/15/16,0.078,-0.000785714
WV,03/15/16,0.072,-0.000247253
WV,04/15/16,0.062,-0.000115385
WV,05/15/16,0.058,-0.000230769
WV,06/15/16,0.061,-0.000252747
WI,01/15/06,0.052,
WI,02/15/06,0.058,
WI,03/15/06,0.056,
WI,04/15/06,0.049,
WI,05/15/06,0.045,
WI,06/15/06,0.049,
WI,07/15/06,0.047,
WI,08/15/06,0.045,
WI,09/15/06,0.041,
WI,10/15/06,0.039,
WI,11/15/06,0.043,
WI,12/15/06,0.045,
WI,01/15/07,0.055,-0.000774725
WI,02/15/07,0.06,-0.000225275
WI,03/15/07,0.056,0.000379121
WI,04/15/07,0.052,0.000785714
WI,05/15/07,0.047,0.00078022
WI,06/15/07,0.051,0.000763736
WI,07/15/07,0.049,0.000802198
WI,08/15/07,0.047,0.000697802
WI,09/15/07,0.043,0.000384615
WI,10/15/07,0.041,-0.000137363
WI,11/15/07,0.042,-0.000703297
WI,12/15/07,0.045,-0.001032967
WI,01/15/08,0.052,-0.001065934
WI,02/15/08,0.055,-0.000653846
WI,03/15/08,0.052,-0.000148352
WI,04/15/08,0.045,1.65E-05
WI,05/15/08,0.043,2.20E-05
WI,06/15/08,0.048,4.95E-05
WI,07/15/08,0.047,0.000192308
WI,08/15/08,0.047,0.00028022
WI,09/15/08,0.043,0.00017033
WI,10/15/08,0.045,-5.49E-06
WI,11/15/08,0.052,-3.85E-05
WI,12/15/08,0.06,0.00017033
WI,01/15/09,0.077,0.000956044
WI,02/15/09,0.088,0.002197802
WI,03/15/09,0.093,0.003521978
WI,04/15/09,0.087,0.004324176
WI,05/15/09,0.085,0.004598901
WI,06/15/09,0.09,0.004741758
WI,07/15/09,0.088,0.004752747
WI,08/15/09,0.086,0.00443956
WI,09/15/09,0.081,0.003747253
WI,10/15/09,0.082,0.002747253
WI,11/15/09,0.083,0.001642857
WI,12/15/09,0.089,0.000796703
WI,01/15/10,0.101,0.000450549
WI,02/15/10,0.104,0.000631868
WI,03/15/10,0.103,0.001054945
WI,04/15/10,0.09,0.001159341
WI,05/15/10,0.085,0.000884615
WI,06/15/10,0.087,0.00060989
WI,07/15/10,0.085,0.000450549
WI,08/15/10,0.082,0.000142857
WI,09/15/10,0.075,-0.00043956
WI,10/15/10,0.074,-0.001186813
WI,11/15/10,0.077,-0.001758242
WI,12/15/10,0.077,-0.002263736
WI,01/15/11,0.088,-0.002142857
WI,02/15/11,0.091,-0.001456044
WI,03/15/11,0.088,-0.000697802
WI,04/15/11,0.079,-0.000186813
WI,05/15/11,0.077,-0.00010989
WI,06/15/11,0.082,1.10E-05
WI,07/15/11,0.078,9.34E-05
WI,08/15/11,0.075,4.95E-05
WI,09/15/11,0.07,-0.00021978
WI,10/15/11,0.067,-0.000791209
WI,11/15/11,0.067,-0.001357143
WI,12/15/11,0.069,-0.001703297
WI,01/15/12,0.078,-0.001708791
WI,02/15/12,0.082,-0.001164835
WI,03/15/12,0.079,-0.000571429
WI,04/15/12,0.07,-0.000324176
WI,05/15/12,0.07,-0.000324176
WI,06/15/12,0.075,-0.000186813
WI,07/15/12,0.073,8.79E-05
WI,08/15/12,0.069,0.000126374
WI,09/15/12,0.061,-0.000164835
WI,10/15/12,0.06,-0.000604396
WI,11/15/12,0.062,-0.001038462
WI,12/15/12,0.066,-0.001313187
WI,01/15/13,0.079,-0.001076923
WI,02/15/13,0.079,-0.000549451
WI,03/15/13,0.076,2.75E-05
WI,04/15/13,0.071,0.000357143
WI,05/15/13,0.065,0.000186813
WI,06/15/13,0.071,0.000241758
WI,07/15/13,0.067,0.000351648
WI,08/15/13,0.063,0.000296703
WI,09/15/13,0.059,1.10E-05
WI,10/15/13,0.059,-0.000527473
WI,11/15/13,0.06,-0.00106044
WI,12/15/13,0.06,-0.001516484
WI,01/15/14,0.064,-0.001675824
WI,02/15/14,0.068,-0.001192308
WI,03/15/14,0.066,-0.000714286
WI,04/15/14,0.056,-0.00060989
WI,05/15/14,0.054,-0.000653846
WI,06/15/14,0.056,-0.000769231
WI,07/15/14,0.055,-0.000637363
WI,08/15/14,0.051,-0.000703297
WI,09/15/14,0.046,-0.001
WI,10/15/14,0.044,-0.001423077
WI,11/15/14,0.045,-0.001730769
WI,12/15/14,0.045,-0.001923077
WI,01/15/15,0.054,-0.001736264
WI,02/15/15,0.055,-0.00132967
WI,03/15/15,0.053,-0.000785714
WI,04/15/15,0.045,-0.0005
WI,05/15/15,0.046,-0.000450549
WI,06/15/15,0.048,-0.000357143
